"","Family","Loc","GID","GM_Trial","BLUE_Yield_corrected","BLUE_Moisture"
"5111","20009479-10020419721","GIBSON CITY_2","GID100020039995",40,5072.61176190283,15.5688284428302
"5116","20001789-2984004","GIBSON CITY_2","GID100020040007",37,4365.40912385626,15.3185295227558
"5126","20009479-3473863","GIBSON CITY_2","GID100020040019",37,4541.94863294853,14.8241206787697
"5127","20009472-10020419721","GIBSON CITY_2","GID100020040021",38,3717.59605267074,15.1156888093121
"5128","20009419-10020419656","GIBSON CITY_2","GID100020040024",39,5208.73495342666,15.5410061908727
"5130","20001789-2984004","GIBSON CITY_2","GID100020040026",43,4009.48428186862,14.7736986073612
"5132","20009500-10020419656","GIBSON CITY_2","GID100020040030",37,3903.05598958538,15.663764522117
"5143","20009479-10020416300","GIBSON CITY_2","GID100020040063",30,4879.9301712174,14.5027054702852
"5144","20009419-10020419656","GIBSON CITY_2","GID100020040064",35,4130.08009588348,14.4942561974445
"5146","20009479-3473863","GIBSON CITY_2","GID100020040067",40,4781.17813619575,15.1442561974445
"5148","20001789-2984004","GIBSON CITY_2","GID100020040077",38,4685.42277274913,15.5958125422791
"5152","20009479-10020419721","GIBSON CITY_2","GID100020040098",40,3905.98287681169,15.8705203063396
"5160","20009419-2984004","GIBSON CITY_2","GID100020040115",39,5175.66779677376,15.5756944958401
"5161","20009419-2984004","GIBSON CITY_2","GID100020040116",39,5314.43272618865,15.5116540669856
"5164","20009490-2984004","GIBSON CITY_2","GID100020040124",38,4864.70167386512,15.2755532906373
"5166","20009419-2984004","GIBSON CITY_2","GID100020040126",41,4850.12986271267,14.9964780333063
"5170","20009472-10020419721","GIBSON CITY_2","GID100020040133",36,4914.33816472399,15.4042561974445
"5173","20009489-2984004","GIBSON CITY_2","GID100020040157",38,5145.63521839234,16.1472777156708
"5174","20009489-2984004","GIBSON CITY_2","GID100020040158",36,5886.6562133906,14.7044176962086
"5177","20001789-2984004","GIBSON CITY_2","GID100020040168",34,4724.32065969899,15.4588265401947
"5179","20009472-3472667","GIBSON CITY_2","GID100020040176",41,5381.96424335892,14.7558132998725
"5182","20001789-2984004","GIBSON CITY_2","GID100020040182",37,4255.21545017944,15.1408706721979
"5183","20009419-2984004","GIBSON CITY_2","GID100020040184",41,4324.01703240586,15.0372452229995
"5184","20009479-10020416300","GIBSON CITY_2","GID100020040198",40,4680.61667006709,15.6346896477775
"5185","20009479-3473863","GIBSON CITY_2","GID100020040199",35,4895.18809814207,14.7176227034767
"5189","20009419-2984004","GIBSON CITY_2","GID100020040208",39,4463.54032793157,15.7502610546978
"5190","20009497-2984004","GIBSON CITY_2","GID100020040211",41,3691.72403532579,15.5191458480161
"5193","20009490-2984004","GIBSON CITY_2","GID100020040220",39,4707.06952114414,15.3308017685017
"5195","20001789-2984004","GIBSON CITY_2","GID100020040225",35,4578.58466300208,15.2485295227558
"5196","20009472-10020419721","GIBSON CITY_2","GID100020040234",39,4704.87766240299,14.9423482941506
"5197","20009419-2984004","GIBSON CITY_2","GID100020040237",39,4712.6677009283,15.4948500486741
"5198","20001789-2984004","GIBSON CITY_2","GID100020040238",39,4643.95514285802,15.7325699516103
"5199","20009419-2984004","GIBSON CITY_2","GID100020040239",39,3998.64123239853,15.4712076035374
"5200","20009489-2984004","GIBSON CITY_2","GID100020040244",39,4745.4637356321,14.9772452229995
"5201","20009419-2984004","GIBSON CITY_2","GID100020040249",41,5319.64351336602,14.9039952164277
"5203","20009489-2984004","GIBSON CITY_2","GID100020040256",35,3850.32736683667,14.8928249657847
"5206","20009472-3472667","GIBSON CITY_2","GID100020040262",41,4560.29657130098,14.9461696158976
"5207","20009472-10020419721","GIBSON CITY_2","GID100020040263",40,4515.99770358571,14.9230043801962
"5208","20009489-2984004","GIBSON CITY_2","GID100020040264",39,3652.10174939943,14.9202610546978
"5210","20009479-3473863","GIBSON CITY_2","GID100020040267",40,4951.50130042279,14.6785955362101
"5211","20009490-2984004","GIBSON CITY_2","GID100020040269",38,3929.50442473175,15.1458503080761
"5215","20009472-3472667","GIBSON CITY_2","GID100020040279",40,3941.7102395609,14.9500281480777
"5216","20001789-2984004","GIBSON CITY_2","GID100020040280",40,4698.62202277651,15.3116709243065
"5217","20009479-10020416300","GIBSON CITY_2","GID100020040282",40,4282.88583789748,15.2951888735414
"5220","20009500-10020419656","GIBSON CITY_2","GID100020040288",39,5037.62434429437,14.8176772242719
"5221","20009479-3473863","GIBSON CITY_2","GID100020040290",38,4823.45227129227,15.3390204437284
"5223","20009416-2984004","GIBSON CITY_2","GID100020040297",39,5007.1178011085,15.675948060954
"5224","20009479-3473863","GIBSON CITY_2","GID100020040298",41,5068.27952166365,15.3827054702852
"5229","20009419-2984004","GIBSON CITY_2","GID100020040312",37,5029.2255984346,14.4386778348671
"5232","20009419-2984004","GIBSON CITY_2","GID100020040317",39,4834.82200555504,15.6128669690492
"5234","20009472-10020419721","GIBSON CITY_2","GID100020040332",39,4967.54370636188,14.4899959825412
"5236","20009489-2984004","GIBSON CITY_2","GID100020040337",39,5179.75199424827,15.4916709243065
"5238","20009489-2984004","GIBSON CITY_2","GID100020040341",41,4501.17759368462,14.8146599498614
"5240","20009489-2984004","GIBSON CITY_2","GID100020040344",36,5134.21874974953,15.5827054702852
"5241","20009479-3473863","GIBSON CITY_2","GID100020040346",38,4453.81134469452,15.0116709243065
"5243","20001789-2984004","GIBSON CITY_2","GID100020040353",38,5030.19999622951,15.3018723369712
"5244","20001789-2984004","GIBSON CITY_2","GID100020040354",37,4966.45347349549,15.5261494736187
"5247","20009472-10020419721","GIBSON CITY_2","GID100020040360",38,4349.58467223654,15.9055419462614
"5248","20009419-2984004","GIBSON CITY_2","GID100020040361",38,4380.48120978605,15.2553902862061
"5250","20009490-2984004","GIBSON CITY_2","GID100020040363",39,5447.16143733384,15.1281778990964
"5252","20009419-10020419656","GIBSON CITY_2","GID100020040368",38,4672.79567210897,15.6023849883324
"5253","20009489-2984004","GIBSON CITY_2","GID100020040369",40,5703.16359344558,15.4314869974582
"5256","20009472-3472667","GIBSON CITY_2","GID100020040624",38,4411.11268898076,14.8393339921139
"5259","20009497-2984004","GIBSON CITY_2","GID100020040628",43,4711.23012514127,14.9735558340256
"5260","20009419-2984004","GIBSON CITY_2","GID100020040629",36,4803.59704662155,15.0353161071083
"5261","20009490-2984004","GIBSON CITY_2","GID100020040630",36,4952.70775503238,14.8967984246944
"5263","20009472-3472667","GIBSON CITY_2","GID100020040632",36,4646.87000579995,15.2746513736745
"5264","20001789-2984004","GIBSON CITY_2","GID100020040633",39,4392.44089027076,15.3988340563432
"5266","20009497-2984004","GIBSON CITY_2","GID100020040637",41,4965.14649424443,15.216350653087
"5267","20009419-2984004","GIBSON CITY_2","GID100020040639",38,4410.81706755925,15.4430044513974
"5268","20009489-2984004","GIBSON CITY_2","GID100020040641",34,4051.20152696389,15.2289691873458
"5269","20009419-2984004","GIBSON CITY_2","GID100020040643",35,4236.97292550756,15.197087250057
"5270","20009419-2984004","GIBSON CITY_2","GID100020040647",39,4181.47755932589,15.0046038468008
"5271","20009489-2984004","GIBSON CITY_2","GID100020040648",38,4007.64511905402,15.6042865689064
"5272","20009419-10020419656","GIBSON CITY_2","GID100020040649",38,5133.53022004628,15.1419454194643
"5273","20009419-2984004","GIBSON CITY_2","GID100020040651",39,4512.86813264071,15.0712576451113
"5275","20009419-10020419656","GIBSON CITY_2","GID100020040653",38,4898.44679832919,15.1026396466293
"5278","20009419-2984004","GIBSON CITY_2","GID100020040656",41,4359.55785389849,15.5961545739602
"5280","20009497-2984004","GIBSON CITY_2","GID100020040660",38,4615.27171195102,14.4335693008221
"5281","20009490-2984004","GIBSON CITY_2","GID100020040661",36,5099.27940157754,15.2205634179463
"5282","20009479-10020416300","GIBSON CITY_2","GID100020040662",38,4724.91861962741,15.0497111194624
"5283","20009489-2984004","GIBSON CITY_2","GID100020040663",39,4418.26046223496,14.8212576451113
"5284","20009489-2984004","GIBSON CITY_2","GID100020040664",38,4740.42998894165,14.5135693008221
"5286","20001789-2984004","GIBSON CITY_2","GID100020040666",40,5591.21337152398,14.9361545739602
"5288","20001789-2984004","GIBSON CITY_2","GID100020040673",36,4493.09552361576,15.836109559718
"5289","20009479-10020416300","GIBSON CITY_2","GID100020040677",39,4171.18561995535,15.7862431696922
"5290","20001789-2984004","GIBSON CITY_2","GID100020040679",39,4691.73796673585,15.4092284389876
"5291","20009419-10020419656","GIBSON CITY_2","GID100020040681",40,4288.84296093515,15.8375365754782
"5292","20009472-10020419721","GIBSON CITY_2","GID100020040683",38,4903.26378786478,15.7195932437558
"5293","20009419-2984004","GIBSON CITY_2","GID100020040684",41,4692.95853752442,15.5760392372819
"5294","20009500-10020419656","GIBSON CITY_2","GID100020040685",39,5228.7821457962,15.8695932437558
"5295","20009419-2984004","GIBSON CITY_2","GID100020040687",36,4750.45182465376,15.5688340563432
"5296","20009489-2984004","GIBSON CITY_2","GID100020040689",38,4829.04544967343,15.8610931209804
"5297","20009489-2984004","GIBSON CITY_2","GID100020040690",38,4321.51215987562,15.8249513023401
"5298","20009419-2984004","GIBSON CITY_2","GID100020040691",36,5153.05719250258,15.3423102242324
"5299","20001789-2984004","GIBSON CITY_2","GID100020040692",41,4393.05972847777,14.9293339921139
"5300","20009472-10020419721","GIBSON CITY_2","GID100020040693",40,4958.97929811436,15.4446513736745
"5301","20001789-2984004","GIBSON CITY_2","GID100020040695",40,5216.64567730731,15.0214579257486
"5302","20009419-2984004","GIBSON CITY_2","GID100020040697",43,3943.56383259086,15.907087250057
"5303","20009419-2984004","GIBSON CITY_2","GID100020040704",38,4991.40204103674,15.2929045673883
"5304","20009419-2984004","GIBSON CITY_2","GID100020040705",38,4290.8015543578,15.0205634179463
"5305","20009419-10020419656","GIBSON CITY_2","GID100020040709",39,3972.09840273284,15.7749513023401
"5306","20009489-2984004","GIBSON CITY_2","GID100020040710",33,4218.08224638205,15.3084692515751
"5307","20009419-2984004","GIBSON CITY_2","GID100020040711",37,4058.23136191123,15.2242865689064
"5308","20009479-10020419721","GIBSON CITY_2","GID100020040713",40,5096.20388395205,15.0505634179463
"5309","20009489-2984004","GIBSON CITY_2","GID100020040714",39,4237.39717808008,16.3772777156708
"5310","20009497-2984004","GIBSON CITY_2","GID100020040715",39,5191.45088507243,15.2997611189271
"5311","20009419-10020419656","GIBSON CITY_2","GID100020040718",35,4510.29234153516,15.4329045673883
"5314","20009419-10020419656","GIBSON CITY_2","GID100020040725",34,4878.61706995145,16.0962431696922
"5315","20009479-10020419721","GIBSON CITY_2","GID100020040727",38,6081.6058202354,15.2539315139813
"5317","20009489-2984004","GIBSON CITY_2","GID100020040729",38,4005.95570063722,15.1723849883325
"5320","20009489-2984004","GIBSON CITY_2","GID100020040738",35,5385.18365118731,15.2114579257486
"5321","20009489-2984004","GIBSON CITY_2","GID100020040739",36,5078.02694796107,15.3914579257486
"5322","20009419-2984004","GIBSON CITY_2","GID100020040746",36,4668.10216092452,15.9088340563432
"5324","20009419-2984004","GIBSON CITY_2","GID100020040750",38,4603.82886415076,15.3388340563432
"5326","20009419-2984004","GIBSON CITY_2","GID100020040755",38,4686.56657970196,16.0759858483188
"5327","20009479-10020419721","GIBSON CITY_2","GID100020040757",36,4541.57322600598,15.457087250057
"5328","20009479-10020419721","GIBSON CITY_2","GID100020040759",36,4445.69586026227,15.4797111194624
"5332","20009419-2984004","GIBSON CITY_2","GID100020040767",35,4361.21488871858,15.2078464374696
"5334","20009500-10020419656","GIBSON CITY_2","GID100020040770",36,3778.63107322572,15.397087250057
"5335","20009479-10020416300","GIBSON CITY_2","GID100020040771",37,4457.30857913374,15.5255784362584
"5336","20009479-10020416300","GIBSON CITY_2","GID100020040774",34,3697.34775139489,15.7639315139813
"5337","20009472-10020419721","GIBSON CITY_2","GID100020040776",35,5318.35722957651,14.6835693008221
"5339","20001789-2984004","GIBSON CITY_2","GID100020040779",38,4621.72480797118,15.1005203063396
"5340","20009500-10020419656","GIBSON CITY_2","GID100020040782",33,3818.14117311198,15.6532372868163
"5342","20009419-2984004","GIBSON CITY_2","GID100020040789",36,4901.11797967994,15.4246513736745
"5347","20009479-10020416300","GIBSON CITY_2","GID100020040799",35,4286.21262584791,15.0792284389876
"5348","20009489-2984004","GIBSON CITY_2","GID100020040800",37,3553.21600352484,16.2384692515751
"5349","20009489-2984004","GIBSON CITY_2","GID100020040801",37,4595.88057473387,15.3819454194643
"5351","20009500-10020419656","GIBSON CITY_2","GID100020040809",37,4568.33899098871,15.2219454194643
"5352","20009419-10020419656","GIBSON CITY_2","GID100020040810",40,4694.25385490548,15.7692284389876
"5353","20009489-2984004","GIBSON CITY_2","GID100020040812",35,4822.92801304253,14.9597111194624
"5354","20009419-10020419656","GIBSON CITY_2","GID100020040813",38,4334.57079056138,14.7810931209804
"5356","20009419-10020419656","GIBSON CITY_2","GID100020040820",34,4582.14193755273,14.5975871858277
"5357","20009419-10020419656","GIBSON CITY_2","GID100020040821",34,4161.38540654563,15.4846038468008
"5358","20001789-2984004","GIBSON CITY_2","GID100020040823",35,4140.60816591077,15.2946038468008
"5359","20009489-2984004","GIBSON CITY_2","GID100020040824",38,3111.77284476016,16.4397611189271
"5361","20009419-2984004","GIBSON CITY_2","GID100020040837",39,4443.35084869811,15.1782935495323
"5363","20009489-2984004","GIBSON CITY_2","GID100020040840",34,4659.74704142321,15.1762431696921
"5367","20009489-2984004","GIBSON CITY_2","GID100020040850",37,4738.49622501437,15.7459858483188
"5368","20009497-2984004","GIBSON CITY_2","GID100020040856",39,4367.38175459777,14.9793339921139
"5371","20009490-2984004","GIBSON CITY_2","GID100020040870",35,4465.815189217,15.8078464374696
"5374","20009489-2984004","GIBSON CITY_2","GID100020040878",39,2536.7951421534,15.6039315139813
"5375","20009479-10020416300","GIBSON CITY_2","GID100020040880",38,4435.24253381694,14.9688284428302
"5376","20009497-2984004","GIBSON CITY_2","GID100020040881",40,4015.44988892014,15.2846038468008
"5377","20009489-2984004","GIBSON CITY_2","GID100020040882",36,4250.48641992723,14.9475871858277
"5378","20009489-2984004","GIBSON CITY_2","GID100020040883",36,4906.70522380582,15.2161545739602
"5381","20009419-2984004","GIBSON CITY_2","GID100020040906",38,5913.78082736178,15.0595932437558
"5382","20009489-2984004","GIBSON CITY_2","GID100020040914",38,4631.61048927634,14.8323102242324
"5383","20009419-2984004","GIBSON CITY_2","GID100020040929",37,4485.1570334186,15.3210931209804
"5384","20009419-10020419656","GIBSON CITY_2","GID100020040948",38,5173.52652083484,15.2244176962086
"5386","20009472-3472667","GIBSON CITY_2","GID100020040957",39,4850.92104691219,14.5393339921139
"5387","20001789-2984004","GIBSON CITY_2","GID100020040959",43,4435.16083582032,15.6525212880469
"5390","20009419-10020419656","GIBSON CITY_2","GID100020040977",34,4554.18088217811,15.3919454194643
"5391","20009489-2984004","GIBSON CITY_2","GID100020040980",35,4441.86613088913,15.1961545739602
"5392","20009489-2984004","GIBSON CITY_2","GID100020040981",38,4435.62597986045,15.5712576451113
"5394","20009489-2984004","GIBSON CITY_2","GID100020040986",36,4822.54783214229,15.3012576451113
"5396","20009489-2984004","GIBSON CITY_2","GID100020040998",37,5171.35379692448,15.7472777156708
"5397","20009489-2984004","GIBSON CITY_2","GID100020040999",35,4166.39779195638,15.5532372868163
"5398","20009479-10020419721","GIBSON CITY_2","GID100020041000",38,5332.60318337069,15.2088284428302
"5399","20009489-2984004","GIBSON CITY_2","GID100020041003",38,4277.01579170715,15.5739315139813
"5403","20009419-2984004","GIBSON CITY_2","GID100020041037",38,3743.34125385937,14.7305634179463
"5409","20009479-10020416300","GIBSON CITY_2","GID100020041074",36,3814.84873922559,15.0712576451113
"5410","20009500-10020419656","GIBSON CITY_2","GID100020041086",36,4575.9101887549,15.4429045673883
"5415","20001789-2984004","GIBSON CITY_2","GID100020042140",35,4376.14317299707,15.4961494736187
"5418","20009472-10020419721","GIBSON CITY_2","GID100020042146",38,4760.94279265048,16.0818998401242
"5419","20001789-2984004","GIBSON CITY_2","GID100020042147",37,4077.34736613684,15.4618723369712
"5421","20009416-2984004","GIBSON CITY_2","GID100020042154",33,4667.83584360438,14.3929068829499
"5422","20009500-10020419656","GIBSON CITY_2","GID100020042155",35,3870.54678966527,15.7062361734264
"5424","20009479-3473863","GIBSON CITY_2","GID100020042159",39,5004.81974066106,15.0178291813935
"5425","20009419-2984004","GIBSON CITY_2","GID100020042160",38,4878.78350808431,15.3144576101092
"5434","20009416-2984004","GIBSON CITY_2","GID100020042186",39,4939.92075471655,14.7699901327854
"5438","20009500-10020419656","GIBSON CITY_2","GID100020042202",39,4357.36125051945,14.8462361734264
"5439","20009416-2984004","GIBSON CITY_2","GID100020042204",40,4722.12935750421,15.1653902862061
"5440","20009479-10020416300","GIBSON CITY_2","GID100020042212",38,4657.35915779127,15.6846168206009
"5443","20009497-2984004","GIBSON CITY_2","GID100020042219",39,4549.06211076995,15.8145865907247
"5447","20009416-2984004","GIBSON CITY_2","GID100020042241",42,5109.15777745004,14.1870699939809
"5450","20009479-3473863","GIBSON CITY_2","GID100020042302",41,4619.08256448658,15.6896938633863
"5453","20009479-10020416300","GIBSON CITY_2","GID100020042308",39,4704.6802701431,15.2246168206009
"5454","20009490-2984004","GIBSON CITY_2","GID100020042309",39,4232.99238358634,14.3712403890352
"5456","20001789-2984004","GIBSON CITY_2","GID100020042311",40,4626.78455063892,15.0866439310959
"5458","20009472-3472667","GIBSON CITY_2","GID100020042313",39,4906.38474974845,14.9259497039309
"5460","20009479-10020419721","GIBSON CITY_2","GID100020042323",40,5271.62226398816,15.7596938633863
"5461","20009472-10020419721","GIBSON CITY_2","GID100020042327",38,4853.14946114966,15.337512579285
"5466","20009419-2984004","GIBSON CITY_2","GID100020042353",38,5295.89740393637,15.1911331022753
"5467","20009489-2984004","GIBSON CITY_2","GID100020042354",38,5675.98747695162,14.8270699939809
"5469","20009479-3473863","GIBSON CITY_2","GID100020042359",39,4199.42318054908,15.4415408599448
"5473","20009419-2984004","GIBSON CITY_2","GID100020042384",39,4901.10596996511,15.1025657141428
"5475","20009472-10020419721","GIBSON CITY_2","GID100020042398",39,5084.927119569,14.8507551699538
"5476","20009419-10020419656","GIBSON CITY_2","GID100020042404",36,5081.72113092127,15.2746896477775
"5478","20009500-10020419656","GIBSON CITY_2","GID100020042568",34,4115.16319747068,15.156350653087
"5489","20009489-2984004","GIBSON CITY_2","GID100020042625",42,5023.67534224341,15.0061696158976
"5491","20009497-2984004","GIBSON CITY_2","GID100020042627",40,5513.92570697397,14.9656696801269
"5492","20009419-2984004","GIBSON CITY_2","GID100020042628",39,4483.17876453522,14.8367984246944
"5495","20009472-10020419721","GIBSON CITY_2","GID100020042637",38,4950.25333544444,14.7370448090507
"5496","20009497-2984004","GIBSON CITY_2","GID100020042643",39,4911.00329066965,14.5812403890352
"5497","20009489-2984004","GIBSON CITY_2","GID100020042644",39,4136.39831727531,14.7553161071083
"5498","20009472-3472667","GIBSON CITY_2","GID100020042646",32,4594.14643027455,14.8848500486741
"5501","20009497-2984004","GIBSON CITY_2","GID100020042651",40,4051.08190520276,15.0932327234542
"5502","20009472-3472667","GIBSON CITY_2","GID100020042653",43,3891.76938589882,14.5335558340256
"5503","20009472-3472667","GIBSON CITY_2","GID100020042654",37,3601.1791911911,15.8474739180795
"5505","20001789-2984004","GIBSON CITY_2","GID100020042660",35,4593.01735087718,14.715106561185
"5508","20009419-2984004","GIBSON CITY_2","GID100020042666",39,5243.25995798969,15.0045865907247
"5509","20009416-2984004","GIBSON CITY_2","GID100020042667",39,4984.28240534255,14.306137317884
"5510","20009497-2984004","GIBSON CITY_2","GID100020042669",40,4665.1669777678,15.305106561185
"5511","20009479-3473863","GIBSON CITY_2","GID100020042670",41,4779.0581176537,15.1953455296383
"5512","20009472-3472667","GIBSON CITY_2","GID100020042674",40,5251.639452331,15.2230043801962
"5513","20001789-2984004","GIBSON CITY_2","GID100020042676",36,4490.00287084433,15.1935558340256
"5517","20009489-2984004","GIBSON CITY_2","GID100020042684",35,4955.81295767499,15.0725212880469
"5518","20001789-2984004","GIBSON CITY_2","GID100020042744",39,4352.28609834253,14.3089555868067
"5522","20009497-2984004","GIBSON CITY_2","GID100020042752",39,4771.70010704429,14.9570699939809
"5524","20009419-2984004","GIBSON CITY_2","GID100020042754",37,4157.35295129413,15.1611406527116
"5526","20009490-2984004","GIBSON CITY_2","GID100020042757",35,4478.85120254883,14.9711406527116
"5529","20009416-2984004","GIBSON CITY_2","GID100020042769",39,4273.024478276,14.7099959825412
"5530","20009416-2984004","GIBSON CITY_2","GID100020042773",41,4359.52126455312,14.4662361734264
"5538","20009479-10020419721","GIBSON CITY_2","GID100020042815",37,4310.19489408084,15.8696938633863
"5539","20009416-2984004","GIBSON CITY_2","GID100020042816",41,4008.92943895802,14.2395823751159
"5542","20009419-2984004","GIBSON CITY_2","GID100020042854",38,5226.89194179128,15.2911406527116
"5544","20001789-2984004","GIBSON CITY_2","GID100020042866",36,5056.94547344757,15.6978830957035
"5547","20009479-3473863","GIBSON CITY_2","GID100020042881",38,4308.84973694557,15.1195823751159
"5548","20009472-3472667","GIBSON CITY_2","GID100020042883",39,4626.12922257347,15.5328873113122
"5549","20009500-10020419656","GIBSON CITY_2","GID100020042886",40,4974.97515635798,14.4299959825412
"5550","20009479-10020416300","GIBSON CITY_2","GID100020042889",35,3389.58720821173,15.1625657141428
"5551","20009500-10020419656","GIBSON CITY_2","GID100020042890",37,4326.96645018927,14.6629068829499
"5553","20009479-3473863","GIBSON CITY_2","GID100020042899",35,4352.74105732046,15.0269579700429
"5555","20009419-2984004","GIBSON CITY_2","GID100020042910",35,3874.20274735755,15.0925657141428
"5558","20009419-2984004","GIBSON CITY_2","GID100020042924",38,4390.43797235601,15.6359497039309
"5560","20009489-2984004","GIBSON CITY_2","GID100020042927",40,4469.09380858274,14.6644576101092
"5561","20009479-10020416300","GIBSON CITY_2","GID100020042928",38,4814.20768585603,15.2088664540954
"5567","20009500-10020419656","GIBSON CITY_2","GID100020042949",36,4354.65540362566,15.7320657783722
"5568","20009479-3473863","GIBSON CITY_2","GID100020042953",39,5206.44689297922,15.0528873113122
"5569","20009489-2984004","GIBSON CITY_2","GID100020042954",37,4283.93827322014,16.3218723369712
"5571","20009479-10020416300","GIBSON CITY_2","GID100020042961",38,4162.77021138236,15.2655419462614
"5572","20009419-2984004","GIBSON CITY_2","GID100020042963",40,5358.9865924808,14.6428873113122
"5576","20009472-3472667","GIBSON CITY_2","GID100020042979",39,4103.52728572364,15.1429734718123
"5577","20009419-2984004","GIBSON CITY_2","GID100020042980",38,4867.27773833067,15.013764522117
"5579","20009419-2984004","GIBSON CITY_2","GID100020042984",38,5008.4274995641,15.0628873113122
"5581","20009500-10020419656","GIBSON CITY_2","GID100020042991",38,4733.18874651345,15.6495606812604
"5583","20009479-3473863","GIBSON CITY_2","GID100020042999",39,4472.75665070536,15.4718998401242
"5585","20009472-3472667","GIBSON CITY_2","GID100020043003",43,4811.3754158693,15.4534721504305
"5586","20009479-3473863","GIBSON CITY_2","GID100020043008",39,5182.94926531254,15.6126198519466
"5587","20009419-10020419656","GIBSON CITY_2","GID100020043106",39,4763.04412295203,15.5779013802463
"5589","20009489-2984004","GIBSON CITY_2","GID100020043108",38,4696.85838403492,14.9570699939809
"5592","20009489-2984004","GIBSON CITY_2","GID100020043133",40,4840.66923000553,15.2853455296383
"5593","20009479-3473863","GIBSON CITY_2","GID100020043139",38,4897.43158836075,15.6086631066872
"5594","20009419-2984004","GIBSON CITY_2","GID100020043143",39,4949.93178201537,14.7064288675395
"5595","20009490-2984004","GIBSON CITY_2","GID100020043144",37,4988.96485212456,15.6975365754782
"5599","20009419-2984004","GIBSON CITY_2","GID100020043158",38,5141.66921862258,15.3623102242324
"5601","20001789-2984004","GIBSON CITY_2","GID100020043163",41,4745.77050073543,14.9867984246944
"5602","20009419-2984004","GIBSON CITY_2","GID100020043166",40,4163.72579690549,15.4330044513974
"5604","20009419-2984004","GIBSON CITY_2","GID100020043182",40,4582.83981880435,15.0056696801269
"5611","20009472-3472667","GIBSON CITY_2","GID100020043237",39,4756.22591685338,15.2718565546132
"5613","20001789-2984004","GIBSON CITY_2","GID100020043246",39,4820.96370855381,14.9470448090507
"5614","20001789-2984004","GIBSON CITY_2","GID100020043258",41,4258.80170795893,15.4502096323361
"5616","20009490-2984004","GIBSON CITY_2","GID100020043272",43,4181.0692246363,15.0159497039309
"5618","20009419-2984004","GIBSON CITY_2","GID100020043274",39,5265.15454038571,14.693552044746
"5619","20009479-3473863","GIBSON CITY_2","GID100020043276",39,4726.83994199175,14.9024735360417
"5620","20009419-2984004","GIBSON CITY_2","GID100020043277",37,4649.64317107147,15.4996938633863
"5621","20009472-3472667","GIBSON CITY_2","GID100020043279",39,5284.7275878808,14.9578291813935
"5626","20001789-2984004","GIBSON CITY_2","GID100020043289",41,4897.09372450641,14.9800281480777
"5627","20009472-3472667","GIBSON CITY_2","GID100020043291",41,4999.28728032997,14.706010263072
"5629","20009419-2984004","GIBSON CITY_2","GID100020043472",36,4922.44512967602,14.9795154051711
"5631","20009489-2984004","GIBSON CITY_2","GID100020043475",40,5169.48591101573,15.1921520817123
"5634","20009489-2984004","GIBSON CITY_2","GID100020043499",36,4733.1076530536,14.7718565546132
"5636","20009472-10020419721","GIBSON CITY_2","GID100020043502",39,3823.99203424822,15.4923666454179
"5639","20009472-10020419721","GIBSON CITY_2","GID100020043516",39,4788.29873747446,15.6923666454179
"5641","20009472-10020419721","GIBSON CITY_2","GID100020043521",35,4690.60094018294,15.3946513736745
"5642","20009472-10020419721","GIBSON CITY_2","GID100020043522",29,4241.38822898455,15.0453499844448
"5645","20009472-10020419721","GIBSON CITY_2","GID100020043527",34,4516.17856525531,15.6353499844448
"5647","20009472-3472667","GIBSON CITY_2","GID100020043554",39,4352.43958610426,14.8102096323361
"5651","20009479-3473863","GIBSON CITY_2","GID100020043612",39,4012.45521557073,15.2199901327854
"5653","20009416-2984004","GIBSON CITY_2","GID100020043624",38,4060.36671238674,15.2605461618702
"5655","20001789-2984004","GIBSON CITY_2","GID100020043635",39,5434.58096533554,15.0802873997195
"5658","20009419-2984004","GIBSON CITY_2","GID100020043639",40,5615.00342227745,14.7585955362101
"5660","20009472-3472667","GIBSON CITY_2","GID100020043643",40,5163.31515847767,14.7085955362101
"5661","20009497-2984004","GIBSON CITY_2","GID100020043644",39,4349.86379499872,15.3918565546132
"5664","20009419-2984004","GIBSON CITY_2","GID100020043649",40,4822.9483018231,14.4275365754782
"5668","20009419-2984004","GIBSON CITY_2","GID100020043657",41,4687.3145159051,15.176350653087
"5669","20009489-2984004","GIBSON CITY_2","GID100020043658",38,4971.94475862637,15.4583262165634
"5670","20001789-2984004","GIBSON CITY_2","GID100020043999",40,5423.45422116729,15.2678830957035
"5673","20001789-2984004","GIBSON CITY_2","GID100020044007",40,4287.52817319864,14.8029068829499
"5674","20001789-2984004","GIBSON CITY_2","GID100020044011",43,4885.93944016263,15.0778291813935
"5676","20009489-2984004","GIBSON CITY_2","GID100020044020",40,4124.49390875925,14.6236986073612
"5679","20009419-2984004","GIBSON CITY_2","GID100020044038",39,4748.84378916107,15.3921520817123
"5680","20009419-2984004","GIBSON CITY_2","GID100020044048",39,4976.69416227044,15.4821520817123
"5681","20009497-2984004","GIBSON CITY_2","GID100020044050",38,4491.64198830619,14.6900281480777
"5682","20009416-2984004","GIBSON CITY_2","GID100020044051",43,4574.70089628448,14.6424735360417
"5685","20009472-10020419721","GIBSON CITY_2","GID100020044064",41,4982.48194817215,15.2825212880469
"5689","20009419-2984004","GIBSON CITY_2","GID100020044088",43,4820.55412017317,14.8095154051711
