Genotype,blups,deregressed.blups,Adj.Grain.Yield
AYT-O-0834,-465.184818,-778.3129099,4365.362769
AYT-O-0835,-25.62208016,-42.09687282,5101.578806
AYT-O-0836,-105.370119,-159.0204687,4984.65521
AYT-O-0837,79.13985725,132.759397,5276.435076
AYT-O-0838,2.167803532,3.395522972,5147.071201
AYT-O-0839,-268.2654293,-434.0969425,4709.578736
AYT-O-0840,-678.7032053,-1089.612579,4054.063099
AYT-O-0841,-215.8507264,-340.2493881,4803.42629
AYT-O-0842,-218.4427658,-329.6618822,4814.013796
AYT-O-0843,-118.3344391,-191.5281394,4952.147539
AYT-O-0844,-138.5536898,-225.9078475,4917.767831
AYT-O-0845,-499.7355907,-782.8030044,4360.872674
AYT-O-0846,-359.1324514,-576.4768144,4567.198864
AYT-O-0847,188.833312,308.2494807,5451.925159
AYT-O-0848,-357.2253988,-578.6233312,4565.052347
AYT-O-0849,-432.36864,-693.982662,4449.693016
AYT-O-0850,-519.7152936,-784.3366455,4359.339033
AYT-O-0851,-54.16903275,-91.64798328,5052.027695
AYT-O-0852,-42.17043431,-68.47540749,5075.200271
AYT-O-0853,-72.66512617,-117.7739717,5025.901707
AYT-O-0854,-125.9565974,-211.2272887,4932.44839
AYT-O-0855,-385.4066847,-646.5151586,4497.16052
AYT-O-0856,175.4169956,293.8426098,5437.518288
AYT-O-0857,202.8516274,325.6961836,5469.371862
AYT-O-0858,-342.1069533,-554.9226756,4588.753003
AYT-O-0859,262.385466,411.03293,5554.708609
AYT-O-0860,-67.91016256,-102.4864384,5041.18924
AYT-O-0861,-820.4208014,-1238.066655,3905.609023
AYT-O-0862,-12.03125075,-19.52463063,5124.151048
AYT-O-0863,480.5108469,725.1634199,5868.839098
AYT-O-0864,34.86833711,52.70957897,5196.385257
AYT-O-0865,-32.47524124,-52.55105035,5091.124628
AYT-O-0866,-63.57745288,-99.44366849,5044.23201
AYT-O-0867,185.7245426,300.8693084,5444.544987
AYT-O-0868,-522.2172808,-838.200437,4305.475242
AYT-O-0869,-106.044818,-166.1239931,4977.551685
AYT-O-0870,-297.4208792,-498.1872232,4645.488455
AYT-O-0871,-828.18661,-1329.331918,3814.343761
AYT-O-0872,585.0705766,940.8808618,6084.55654
AYT-O-0873,-346.8437052,-561.229466,4582.446213
AYT-O-0874,-270.1419802,-433.547199,4710.12848
AYT-O-0875,-442.494511,-668.0005639,4475.675115
AYT-O-0876,17.97168043,29.07979198,5172.755471
AYT-O-0877,-254.1362106,-417.2085414,4726.467137
AYT-O-0878,-361.7370078,-567.1502404,4576.525438
AYT-O-0879,-224.3146629,-361.7856702,4781.890008
AYT-O-0880,-245.7535453,-384.8904007,4758.785278
AYT-O-0881,2.684040255,4.235269316,5147.910948
AYT-O-0882,-235.7981604,-381.9621413,4761.713537
AYT-O-0883,-264.4561621,-400.1514108,4743.524268
AYT-O-0884,122.1880293,184.4379561,5328.113635
AYT-O-0885,-356.2006489,-596.6713196,4547.004359
AYT-O-0886,-412.2974223,-668.8721889,4474.80349
AYT-O-0887,-159.8226656,-250.3232064,4893.352472
AYT-O-0888,-162.8659063,-263.8440543,4879.831624
AYT-O-0889,-561.402217,-908.4089696,4235.266709
AYT-O-0890,-281.0878919,-424.209876,4719.465803
AYT-O-0891,-650.8108285,-1019.770866,4123.904812
AYT-O-0892,632.9304112,1024.171668,6167.847347
AYT-O-0893,416.466173,674.4887147,5818.164393
AYT-O-0894,93.16815184,140.8465791,5284.522258
AYT-O-0895,-497.4967925,-798.5206274,4345.155051
AYT-O-0896,-285.14772,-446.6524016,4697.023277
AYT-O-0897,-490.1605214,-739.7131771,4403.962501
AYT-O-0898,-40.72471813,-65.9680983,5077.70758
AYT-O-0899,-93.4002401,-149.9197358,4993.755943
AYT-O-0900,89.72780558,149.0977451,5292.773424
AYT-O-0901,-762.5665726,-1266.821637,3876.854042
AYT-O-0902,-125.4290704,-201.8446534,4941.831025
AYT-O-0903,-648.2288607,-978.2819031,4165.393775
AYT-O-0904,-73.28637322,-118.6915462,5024.984132
AYT-O-0905,186.4646441,302.8707579,5446.546436
AYT-O-0906,-239.8166458,-402.1707624,4741.504916
AYT-O-0907,-530.869805,-824.7385136,4318.937165
AYT-O-0908,5.474932661,8.86866707,5152.544346
AYT-O-0909,-437.9307096,-709.7932263,4433.882452
AYT-O-0910,-93.06774202,-150.9626679,4992.713011
AYT-O-0911,-703.0566637,-1128.720935,4014.954743
AYT-O-0912,272.7626436,441.402273,5585.077952
AYT-O-0913,-254.683917,-384.4510867,4759.224592
AYT-O-0914,-374.4510853,-586.5004056,4557.175273
AYT-O-0915,-230.8902508,-374.5747111,4769.100967
AYT-O-0916,-331.5544834,-519.2733808,4624.402298
AYT-O-0917,75.7702189,114.3619204,5258.037599
AYT-O-0918,-542.6609442,-909.304555,4234.371124
AYT-O-0919,-81.21442158,-131.4185089,5012.25717
AYT-O-0920,-367.1648524,-594.8288169,4548.846862
AYT-O-0921,129.7817384,210.2284533,5353.904132
AYT-O-0922,154.2017386,255.142811,5398.81849
AYT-O-0923,-241.2037549,-390.2939245,4753.381754
AYT-O-0924,-260.6155685,-422.175051,4721.500628
AYT-O-0925,-593.2063395,-895.173282,4248.502397
AYT-O-0926,-251.5507693,-394.7608361,4748.914842
AYT-O-0927,-198.7356946,-311.2594909,4832.416188
AYT-O-0928,-284.7510265,-445.9760657,4697.699613
AYT-O-0929,-164.9218583,-269.240306,4874.435373
AYT-O-0930,-333.0985045,-539.0395236,4604.636155
AYT-O-0931,-793.8440508,-1274.261675,3869.414003
AYT-O-0932,-180.7980726,-284.9495972,4858.726081
AYT-O-0933,-62.80774574,-101.0843714,5042.591307
AYT-O-0934,167.411391,271.5684098,5415.244088
AYT-O-0935,323.8829793,489.7279356,5633.403614
AYT-O-0936,-315.2122704,-476.9780685,4666.69761
AYT-O-0937,350.3151276,567.1548078,5710.830486
AYT-O-0938,-213.999762,-344.4427059,4799.232973
AYT-O-0939,-343.8802991,-519.1390024,4624.536676
AYT-O-0940,-132.8618884,-208.0847548,4935.590924
AYT-O-0941,572.5602056,919.1827706,6062.858449
AYT-O-0942,28.11268256,45.53856682,5189.214245
AYT-O-0943,-158.4374086,-256.6458249,4887.029854
AYT-O-0944,-220.9177333,-357.9068242,4785.768854
AYT-O-0945,-298.76069,-467.9242133,4675.751465
AYT-O-0946,124.639858,201.8798175,5345.555496
AYT-O-0947,150.2499388,243.4468513,5387.12253
AYT-O-0948,-501.8633789,-813.0156608,4330.660018
AYT-O-0949,113.0563801,189.381751,5333.057429
AYT-O-0950,-214.7673976,-347.5125748,4796.163104
AYT-O-0951,-14.15595176,-22.7233657,5120.952313
AYT-O-0952,-212.5295025,-343.9113299,4799.764349
AYT-O-0953,-62.97084818,-101.8926621,5041.783016
AYT-O-0954,-244.6431098,-370.2038038,4773.471875
AYT-O-0955,-415.584722,-627.1760932,4516.499585
AYT-O-0956,-101.7176897,-164.6373275,4979.038351
AYT-O-0957,-164.1067842,-265.8552982,4877.82038
AYT-O-0958,-352.8019726,-571.5120285,4572.16365
AYT-O-0959,-211.135718,-330.6943537,4812.981325
AYT-O-0960,-224.0906347,-363.0648415,4780.610837
AYT-O-0961,-75.94525164,-123.0199254,5020.655753
AYT-O-0962,-786.6097437,-1275.997837,3867.677842
AYT-O-0963,-308.4698454,-499.7362828,4643.939396
AYT-O-0964,-281.7489979,-425.2172002,4718.458478
AYT-O-0965,-6.128969731,-9.837658103,5133.83802
AYT-O-0966,-371.6906222,-602.9116111,4540.764067
AYT-O-0967,-900.8463616,-1466.903029,3676.772649
AYT-O-0968,-337.3662358,-528.381219,4615.29446
AYT-O-0969,-838.9679995,-1357.600458,3786.075221
AYT-O-0970,-172.9025405,-279.7791688,4863.89651
AYT-O-0971,525.6577876,823.3180518,5966.99373
AYT-O-0972,153.766345,254.0155488,5397.691227
AYT-O-0973,315.6002885,476.2863822,5619.962061
AYT-O-0974,41.66669969,70.69057192,5214.36625
AYT-O-0975,-280.4745227,-423.3280475,4720.347631
AYT-O-0976,-152.7313957,-230.4887231,4913.186955
AYT-O-0977,-335.8956758,-539.0745225,4604.601156
AYT-O-0978,20.45106739,32.82570219,5176.501381
AYT-O-0979,93.30148781,152.7823569,5296.458035
AYT-O-0980,379.0884858,573.6316267,5717.307305
AYT-O-0981,-467.2517918,-731.8692557,4411.806423
AYT-O-0982,316.2055805,556.6661502,5700.341829
AYT-O-0983,317.4226376,514.586125,5658.261803
AYT-O-0984,-370.5865339,-613.2396757,4530.436003
AYT-O-0985,-177.6584194,-268.1945512,4875.481127
AYT-O-0986,255.3622703,399.5526151,5543.228294
AYT-O-0987,140.0458883,219.344264,5363.019942
AYT-O-0988,-471.2345204,-763.8197769,4379.855902
AYT-O-0989,307.9870669,499.6067131,5643.282392
AYT-O-0990,268.2265528,449.9728514,5593.64853
AYT-O-0991,134.6772929,216.2160408,5359.891719
AYT-O-0992,3.872518815,6.26309243,5149.938771
AYT-O-0993,312.2311101,501.2672103,5644.942889
AYT-O-0994,-420.8465717,-659.1609485,4484.51473
AYT-O-0995,-438.2367384,-686.9796656,4456.696013
AYT-O-0996,89.49307992,151.5270824,5295.202761
AYT-O-0997,-1119.354748,-1677.797806,3465.877873
AYT-O-0998,-523.4523547,-806.3956727,4337.280006
AYT-O-0999,-387.0213207,-630.6051011,4513.070577
AYT-O-1000,197.616261,320.1119882,5463.787667
AYT-O-1001,-169.9514885,-285.0118338,4858.663845
AYT-O-1002,315.1998039,510.6640699,5654.339748
AYT-O-1003,278.5093672,450.6620011,5594.33768
AYT-O-1004,1.293852724,2.028737262,5145.704416
AYT-O-1005,-107.5932548,-174.3529979,4969.322681
AYT-O-1006,-293.7978603,-475.9591919,4667.716487
AYT-O-1007,253.6286083,428.5409128,5572.216591
AYT-O-1008,-162.6575681,-245.4763398,4898.199339
AYT-O-1009,-340.0571817,-566.0371142,4577.638564
AYT-O-1010,-7.761459053,-12.65320532,5131.022473
AYT-O-1011,-172.6487762,-281.2135355,4862.462143
AYT-O-1012,-161.0013833,-258.4279573,4885.247721
AYT-O-1013,-11.18627725,-17.95554251,5125.720136
AYT-O-1014,213.6359362,354.9074581,5498.583137
AYT-O-1015,-449.95893,-690.365306,4453.310373
AYT-O-1016,-403.9356055,-650.1763697,4493.499309
AYT-O-1017,-145.1015586,-218.9750935,4924.700585
AYT-O-1018,-29.39678205,-47.19225995,5096.483419
AYT-O-1029,-36.81952601,-57.66541939,5086.010259
AYT-O-1030,-583.1772467,-944.6689996,4199.006679
AYT-O-1031,-1149.222576,-1864.218868,3279.456811
AYT-O-1032,-399.4828227,-625.6446899,4518.030989
AYT-O-1033,-139.4835492,-223.8887066,4919.786972
AYT-O-1034,25.29995702,40.7151508,5184.390829
AYT-O-1035,-508.719441,-824.0518348,4319.623844
AYT-O-1036,-357.8148457,-574.271566,4569.404113
AYT-O-1037,-532.5888528,-884.7722641,4258.903414
AYT-O-1038,-262.7802282,-422.9166339,4720.759045
AYT-O-1039,-338.6772503,-548.7450466,4594.930632
AYT-O-1040,-313.601086,-503.2613111,4640.414367
AYT-O-1041,66.0958142,107.0661959,5250.741874
AYT-O-1042,689.8306408,1117.541826,6261.217505
AYT-O-1043,-660.2333513,-1069.485505,4074.190173
AYT-O-1044,-796.8528488,-1247.820141,3895.855537
AYT-O-1045,-649.1748135,-988.1646639,4155.511015
AYT-O-1046,-355.4640014,-576.364623,4567.311056
AYT-O-1047,-648.8951367,-1041.57244,4102.103239
AYT-O-1048,-202.9161149,-328.3406047,4815.335074
AYT-O-1049,-164.4619122,-257.5819312,4886.093747
AYT-O-1050,329.3210126,528.6080523,5672.283731
AYT-O-1051,-614.9321714,-1038.996547,4104.679132
AYT-O-1052,-409.7105483,-662.9718273,4480.703851
AYT-O-1053,-148.3073178,-231.1283051,4912.547373
AYT-O-1054,-198.8649018,-300.1125416,4843.563137
AYT-O-1055,-168.1689604,-271.2203069,4872.455372
AYT-O-1056,-5.597211499,-8.474192218,5135.201486
AYT-O-1057,114.6168214,192.2806632,5335.956342
AYT-O-1058,-111.5479986,-180.4969307,4963.178748
AYT-O-1059,-206.5499759,-331.5577761,4812.117902
AYT-O-1060,-394.7225649,-592.5142233,4551.161455
AYT-O-1061,-95.95920141,-150.5635177,4993.112161
AYT-O-1062,-260.8697113,-418.8317841,4724.843894
AYT-O-1063,-355.2279181,-588.8972684,4554.77841
AYT-O-1064,-394.8525739,-652.1574846,4491.518194
AYT-O-1065,47.34762633,77.29371094,5220.969389
AYT-O-1066,-156.5359962,-242.9898997,4900.685779
AYT-O-1067,-378.5248695,-612.4936038,4531.182075
AYT-O-1068,180.9427847,280.8733776,5424.549056
AYT-O-1069,185.1674207,290.0062681,5433.681947
AYT-O-1070,-205.0616314,-332.152398,4811.523281
AYT-O-1071,286.9914055,421.0618101,5564.737489
AYT-O-1072,-191.2539412,-290.2787203,4853.396958
AYT-O-1073,91.60526103,143.4674269,5287.143105
AYT-O-1074,-281.5608738,-456.204594,4687.471085
AYT-O-1075,296.7855733,483.8069294,5627.482608
AYT-O-1076,-345.2981132,-540.8430781,4602.8326
AYT-O-1077,208.4893574,337.6903463,5481.366025
AYT-O-1078,283.0154009,458.4475112,5602.12319
AYT-O-1079,293.5536649,475.5136473,5619.189326
AYT-O-1080,-250.79484,-405.7924854,4737.883193
AYT-O-1081,-113.1223711,-171.043832,4972.631846
AYT-O-1082,-230.513101,-347.0826272,4796.593051
AYT-O-1083,-335.0955528,-537.9103597,4605.765319
AYT-O-1084,86.030104,129.8248131,5273.500492
AYT-O-1085,-9.02E-13,5.59988928289174e-08,5143.675679
AYT-O-1086,14.13994351,22.90511599,5166.580795
AYT-O-1087,-114.8230834,-179.8464811,4963.829197
AYT-O-1088,-275.0112098,-415.1370877,4728.538591
AYT-O-1089,-140.48806,-220.0593197,4923.616359
AYT-O-1090,-126.6578722,-205.1976895,4938.477989
AYT-O-1091,-289.623307,-437.0838716,4706.591807
AYT-O-1092,-223.2925211,-347.7967215,4795.878957
AYT-O-1093,-37.73339455,-56.94210791,5086.733571
AYT-O-1094,73.77210118,115.5440645,5259.219743
AYT-O-1095,157.3543736,243.7564223,5387.432101
AYT-O-1096,175.6615463,284.2375308,5427.913209
AYT-O-1097,393.9139175,616.9465085,5760.622187
AYT-O-1098,-172.2566394,-288.957999,4854.71768
AYT-O-1099,82.96779044,134.2852195,5277.960898
AYT-O-1100,71.744174,112.3648334,5256.040512
AYT-O-1101,272.3870095,426.6294464,5570.305125
AYT-O-1102,-170.8746408,-267.6411404,4876.034538
AYT-O-1103,-550.3503636,-830.5692921,4313.106386
AYT-O-1104,200.4721792,334.3250941,5478.000773
AYT-O-1105,19.03390105,30.79984146,5174.47552
AYT-O-1106,-471.719578,-759.2458957,4384.429783
AYT-O-1107,-109.9418771,-174.3466596,4969.329019
AYT-O-1108,1.95730492284336e-12,-1.22E-07,5143.675678
AYT-O-1109,168.8292917,264.4141686,5408.089847
AYT-O-1110,-615.6259199,-932.8923696,4210.783309
AYT-O-1111,164.2403378,265.7638351,5409.439514
AYT-O-1112,327.4394879,530.3256575,5674.001336
AYT-O-1113,177.8484585,288.5010126,5432.176691
AYT-O-1114,216.9593895,327.4418602,5471.117539
AYT-O-1115,-902.4651371,-1448.65931,3695.016369
AYT-O-1116,548.6748627,889.4299396,6033.105618
AYT-O-1117,454.7231745,740.7104934,5884.386172
AYT-O-1118,90.35935496,141.5679577,5285.243636
AYT-O-1119,24.68112434,40.01885542,5183.694534
AYT-O-1120,-136.7901094,-206.420465,4937.255213
AYT-O-1121,137.6481766,215.5962647,5359.271943
AYT-O-1122,205.2821777,332.6129649,5476.288643
AYT-O-1123,41.7061729,65.32590261,5209.001581
AYT-O-1124,-183.1426373,-286.9814358,4856.694243
AYT-O-1125,-2.782113534,-4.358815013,5139.316864
AYT-O-1126,426.2159105,648.2530724,5791.928751
AYT-O-1127,-251.5754724,-379.8091581,4763.86652
AYT-O-1128,-472.5453251,-740.1169123,4403.558766
AYT-O-1129,239.9413388,388.7124361,5532.388115
AYT-O-1130,-122.9411368,-192.5230798,4951.152599
AYT-O-1131,-184.5787423,-298.7087515,4844.966927
AYT-O-1132,-119.1756814,-187.0260912,4956.649587
AYT-O-1133,113.3381792,171.0520338,5314.727712
AYT-O-1134,-92.55873443,-144.9701808,4998.705498
AYT-O-1135,119.9905469,194.1546196,5337.830298
AYT-O-1136,126.8249169,205.6859388,5349.361617
AYT-O-1137,-99.07796706,-160.3232749,4983.352404
AYT-O-1138,-140.8528036,-228.1618774,4915.513801
AYT-O-1139,232.104684,363.5105858,5507.186264
AYT-O-1140,362.8493223,608.3711659,5752.046844
AYT-O-1141,-187.4655557,-304.6600295,4839.015649
AYT-O-1142,-101.9335532,-154.3543079,4989.321371
AYT-O-1143,-292.0464414,-457.6730698,4686.002609
AYT-O-1144,-53.6195036,-89.05931977,5054.616359
AYT-O-1145,-386.6177426,-626.3071791,4517.368499
AYT-O-1146,-240.6039285,-390.8087866,4752.866892
AYT-O-1147,-955.2813043,-1586.979718,3556.695961
AYT-O-1148,233.0756716,374.1182824,5517.793961
AYT-O-1149,-60.65430632,-92.22623526,5051.449443
AYT-O-1150,191.4312049,309.7727062,5453.448385
AYT-O-1151,2.09282460275573e-14,-1.30E-09,5143.675679
AYT-O-1152,158.1922824,253.9197531,5397.595432
AYT-O-1153,392.2484021,635.4150589,5779.090737
AYT-O-1154,42.16540271,68.30249534,5211.978174
AYT-O-1155,3.1261801304856e-14,-1.94E-09,5143.675679
AYT-O-1156,-794.449743,-1198.927604,3944.748074
AYT-O-1157,-137.8648266,-215.9231789,4927.7525
AYT-O-1158,-143.5221358,-232.2469995,4911.428679
AYT-O-1159,-645.3013766,-1010.781726,4132.893953
AYT-O-1160,-35.52580282,-57.02446559,5086.651213
AYT-O-1161,104.7994824,169.6647614,5313.34044
AYT-O-1162,-223.5287738,-337.412564,4806.263114
AYT-O-1163,-429.1848381,-690.7492245,4452.926454
AYT-O-1164,660.092302,1068.363678,6212.039357
AYT-O-1165,-5.09E-13,3.16194994163703e-08,5143.675679
AYT-O-1166,295.4478544,474.272927,5617.948606
AYT-O-1167,129.6107391,209.9542417,5353.62992
AYT-O-1168,588.4205273,921.4576535,6065.133332
AYT-O-1169,438.9305182,710.2476177,5853.923296
AYT-O-1170,315.114557,475.7202322,5619.395911
AYT-O-1171,20.7709648,33.3493575,5177.025036
AYT-O-1172,-94.49147536,-151.7154843,4991.960194
AYT-O-1173,143.3733233,223.4464379,5367.122116
AYT-O-1174,-263.1454528,-427.3973658,4716.278313
AYT-O-1175,-71.64377774,-121.1191224,5022.556556
AYT-O-1176,-112.0063635,-175.426999,4968.24868
AYT-O-1177,184.1176747,278.422933,5422.098612
AYT-O-1178,-491.2217188,-741.3296074,4402.346071
AYT-O-1179,-196.3220144,-315.1762278,4828.499451
AYT-O-1180,-532.3249522,-835.037683,4308.637995
AYT-O-1181,1.995250651,3.381900659,5147.057579
AYT-O-1182,-158.7338485,-254.8005191,4888.875159
AYT-O-1183,-69.27161576,-112.0942766,5031.581402
AYT-O-1184,-279.8825521,-422.5776155,4721.098063
AYT-O-1185,-564.1846358,-914.0737153,4229.601963
AYT-O-1186,-446.0395518,-674.7340337,4468.941645
AYT-O-1187,400.1359865,655.1667527,5798.842431
AYT-O-1188,-319.5180451,-517.0175181,4626.65816
AYT-O-1189,-156.3837088,-251.0550257,4892.620653
AYT-O-1190,344.4275348,554.3260537,5698.001732
AYT-O-1191,-133.3082595,-215.9590379,4927.716641
AYT-O-1192,-54.43570351,-91.37929915,5052.296379
AYT-O-1193,378.6304598,634.2230004,5777.898679
AYT-O-1194,-190.9625592,-320.2450177,4823.430661
AYT-O-1195,3.332732124,5.407045232,5149.082724
AYT-O-1196,110.6221478,173.2542314,5316.92991
AYT-O-1197,-367.2201619,-554.1909128,4589.484766
AYT-O-1198,-191.4932633,-310.214806,4833.460872
AYT-O-1199,-237.0740357,-358.3306685,4785.34501
AYT-O-1200,-29.32755369,-47.07557072,5096.600108
AYT-O-1201,-401.8803769,-673.6233314,4470.052347
AYT-O-1202,189.0759737,316.9085168,5460.584195
AYT-O-1203,-654.1664832,-1050.340742,4093.334936
AYT-O-1204,-40.62255128,-65.20919685,5078.466482
AYT-O-1205,-756.7086006,-1142.15073,4001.524948
AYT-O-1206,70.74662886,106.7423885,5250.418067
AYT-O-1207,167.6769381,269.1679325,5412.843611
AYT-O-1208,818.3922538,1325.731482,6469.407161
AYT-O-1209,-93.67628918,-151.740603,4991.935076
AYT-O-1210,-296.0389997,-454.1057477,4689.569931
AYT-O-1211,335.8489514,543.446956,5687.122635
AYT-O-1212,-150.7657616,-243.9612322,4899.714446
AYT-O-1213,-281.8232529,-452.369116,4691.306563
AYT-O-1214,287.9217726,462.3672455,5606.042924
AYT-O-1215,-478.3861743,-774.918547,4368.757132
AYT-O-1216,-47.61554753,-77.04748505,5066.628193
AYT-O-1217,-30.12985868,-44.71157911,5098.964099
AYT-O-1218,-242.5797045,-389.3449027,4754.330776
AYT-O-1219,-341.628789,-535.2335396,4608.442139
AYT-O-1220,-99.73928007,-167.193793,4976.481885
AYT-O-1221,-387.5900367,-622.124877,4521.550802
AYT-O-1222,111.947568,189.7300563,5333.405735
AYT-O-1223,-217.1497696,-327.7644189,4815.91126
AYT-O-1224,-367.4193915,-589.8028436,4553.872835
AYT-O-1225,-269.8146249,-422.5936803,4721.081998
AYT-O-1226,-537.4719967,-814.7776234,4328.898055
AYT-O-1227,-367.3084077,-554.6905168,4588.985162
AYT-O-1228,130.20233,218.1005396,5361.776218
AYT-O-1229,-444.9259349,-745.3064319,4398.369247
AYT-O-1230,-68.09207522,-106.6495535,5037.026125
AYT-O-1231,175.9532313,282.114005,5425.789684
AYT-O-1232,457.0729424,739.8521407,5883.527819
AYT-O-1233,703.3142694,1139.266701,6282.94238
AYT-O-1234,-189.8404426,-335.6458988,4808.02978
AYT-O-1235,544.5356064,821.9758673,5965.651546
AYT-O-1236,378.034865,612.3915211,5756.0672
AYT-O-1237,-240.2359074,-406.8223021,4736.853376
AYT-O-1238,51.00141388,82.35833441,5226.034013
AYT-O-1239,120.8126599,195.5177379,5339.193416
AYT-O-1240,429.6920132,674.0306492,5817.706328
AYT-O-1241,-88.21095995,-146.8641309,4996.811548
AYT-O-1242,348.7200684,526.4671033,5670.142782
AYT-O-1243,-260.7445613,-422.2568599,4721.418819
AYT-O-1244,74.86650643,120.9830609,5264.658739
AYT-O-1245,641.3443084,920.5743963,6064.250075
AYT-O-1246,17.12473686,27.74573345,5171.421412
AYT-O-1247,-43.53789487,-70.44855351,5073.227125
AYT-O-1248,-353.4252917,-554.6269984,4589.04868
AYT-O-1249,-389.1987613,-624.7185083,4518.95717
AYT-O-1250,92.20009921,149.8416111,5293.51729
AYT-O-1251,-28.26680617,-45.74249162,5097.933187
AYT-O-1252,271.5045248,435.8528129,5579.528491
AYT-O-1253,284.1523765,428.8373795,5572.513058
AYT-O-1254,564.7668845,913.8514794,6057.527158
AYT-O-1255,-152.7679748,-230.9233524,4912.752326
AYT-O-1256,322.7405982,489.1706863,5632.846365
AYT-O-1257,-355.2856985,-536.1910137,4607.484665
AYT-O-1258,-716.9548373,-1082.32672,4061.348958
AYT-O-1259,-600.0277467,-970.9252648,4172.750414
AYT-O-1260,-170.9130342,-274.1776556,4869.498023
AYT-O-1261,-681.8907805,-1104.771507,4038.904171
AYT-O-1262,24.05410494,38.96432167,5182.64
AYT-O-1263,-192.0091389,-308.4480407,4835.227638
AYT-O-1264,-175.4992909,-274.8736586,4868.80202
AYT-O-1265,78.59337652,127.3096359,5270.985314
AYT-O-1266,-33.6693006,-50.81254353,5092.863135
AYT-O-1267,-215.29443,-360.9696435,4782.706035
AYT-O-1268,61.51579579,92.83644791,5236.512126
AYT-O-1269,212.7537634,352.4570291,5496.132708
