Hybrid_name,Year,GY_Optimal,PH_Optimal,AD_Optimal,GY_Drought,PH_Drought,AD_Drought
1131781,2019,7.4378,243.69,61.9143,3.469,226.38,66.1622
1131782,2019,7.6179,242.61,63.2238,3.3911,220.66,66.0127
1131786,2019,6.6495,253.46,63.6864,3.3411,221.6,66.0286
1131790,2019,5.738,235.22,61.5435,2.1073,201.3,64.9099
1131793,2019,7.5215,249.14,63.9166,2.9123,218.23,67.8877
1131794,2019,8.1005,256.81,63.9038,2.8315,216.35,66.3607
1131800,2019,5.9336,243.24,61.9429,3.0782,206.06,63.4954
1131803,2019,6.2073,238.75,64.6407,2.389,202.12,66.5631
1131806,2019,6.5614,249.44,61.8218,3.3501,216.2,63.4078
1131807,2019,4.5651,239.11,63.2784,1.7326,212.84,67.1882
1131812,2019,6.7832,243.14,60.448,3.8687,221.68,64.1252
1131817,2019,4.4418,228.89,61.5563,2.6959,193.44,62.5641
1131819,2019,6.6962,242.91,61.4626,2.1514,210.73,66.1094
1131821,2019,6.02,241.92,61.0831,2.3414,213.93,64.4866
1131822,2019,6.4641,252.64,63.0175,2.7701,218.39,66.4835
1131824,2019,6.8987,264.79,63.8808,3.5184,223.04,66.3335
1131827,2019,6.7102,250.86,64.2382,2.6691,216.43,65.9501
1131831,2019,6.557,254.71,62.8962,2.2953,206.95,66.9676
1131832,2019,5.9445,243.44,63.0452,2.8094,213.03,67.0513
1131834,2019,5.8915,250.57,63.0226,4.5253,213.45,66.4676
1131835,2019,8.2321,248.7,65.0734,3.9855,209.99,68.5848
1131836,2019,5.2667,235.87,62.28,2.3154,210.71,64.2473
1131837,2019,7.6171,244.6,62.1361,2.3762,217.78,67.2315
1131838,2019,6.7178,241.84,64.7462,2.6939,204.04,67.9722
1131843,2019,6.5178,233.94,64.0414,3.111,202.35,67.5964
1131844,2019,4.906,233.2,63.8592,2.8467,200.18,66.4679
1131845,2019,6.9763,240.53,63.4074,3.017,215.56,66.6414
1131848,2019,7.1182,236.32,61.5118,2.3308,202.71,66.8969
1131852,2019,6.2054,250.17,65.039,3.2094,232.19,67.069
1131859,2019,6.5774,243.51,63.4543,1.7472,196.82,66.9049
1131861,2019,6.9675,263.51,66.5996,2.042,210.96,67.5123
1131863,2019,6.707,262.54,66.5901,2.7736,218.76,68.3841
1131864,2019,7.3739,235.89,64.8482,2.5251,201.54,68.1968
1131865,2019,6.8504,244.51,64.1747,2.728,192.16,65.5271
1131869,2019,6.9173,251.27,64.9589,3.0928,212.5,68.5671
1131870,2019,7.129,255.78,65.1556,3.1748,214.62,69.1946
1131871,2019,7.2183,228.56,63.4117,1.3922,180.77,67.7409
1131872,2019,6.6764,265.93,65.8466,2.9373,212.43,68.0668
1131876,2019,6.0844,256.8,65.5024,0.06755,207.34,68.2129
1131877,2019,5.5861,242.55,65.9985,0.9435,190.77,67.6422
1131881,2019,6.8916,245.57,65.2847,1.2276,200.48,68.0093
1131884,2019,5.337,223.17,66.2522,0.4999,186.28,70.9701
1131886,2019,6.9386,260.46,66.7864,2.4778,217.75,68.5671
1131887,2019,5.7403,240.12,65.0576,1.559,182.33,67.1359
1131888,2019,6.9675,256.13,67.8496,2.5394,191.15,68.2226
1131890,2019,6.5917,243.12,66.6548,2.6249,203.78,66.9701
1131893,2019,5.7713,253.78,64.9647,1.9116,203.44,65.8666
1131899,2019,6.2043,257.47,66.6736,1.969,211.23,68.8313
1131900,2019,6.9294,255.14,66.3221,2.4858,202.45,68.8257
1131902,2019,6.2119,255.14,65.826,2.0225,215.83,68.2298
1131905,2019,6.1956,247.94,64.7908,2.6402,205.77,68.5746
1131908,2019,7.7456,252.13,67.0945,1.9158,195.44,68.1515
1131909,2019,5.9233,242.1,66.6058,1.6011,192.65,68.9499
1131911,2019,5.402,245.91,64.3431,0.6022,216.82,68.4049
1131912,2019,7.7085,252.32,67.3192,3.5502,215.27,69.0746
1131914,2019,6.6041,262.86,66.778,3.2614,216.16,69.0586
1131917,2019,5.2771,245.03,65.1594,0.8214,205.91,69.5586
1131919,2019,7.1594,242.71,65.8581,1.9131,201.01,68.1502
1131921,2019,6.5563,261.18,65.3502,1.1737,207.45,68.4013
1131922,2019,7.6718,256.5,65.9734,1.458,213.16,68.0271
1131924,2019,6.1556,232.12,65.1988,1.6323,179.87,65.8151
1131926,2019,6.807,243.94,65.4006,2.4649,197.01,68.4915
1131928,2019,6.3361,241.16,64.1898,2.4836,205.51,66.8841
1131929,2019,7.0129,250.68,65.7018,1.831,207.69,67.7603
1131930,2019,5.274,239.43,66.136,1.1235,192.54,68.1968
1131937,2019,6.6212,250.68,64.3314,0.8062,186.56,65.6491
1131939,2019,7.2705,258.88,66.0628,3.3192,210.94,67.025
1131940,2019,5.5172,237.37,64.361,1.5884,195.14,67.4706
1131941,2019,5.6884,246.35,64.6524,1.4046,202.6,67.6906
1131942,2019,6.5408,239.39,65.6826,3.1793,198.59,67.719
1131946,2019,7.0636,241.73,64.9384,2.8318,198.2,67.4036
1131947,2019,6.5739,251.34,64.3936,1.7348,196.78,66.2252
1131948,2019,5.8263,244.86,65.4997,2.8723,210.68,67.0668
1131949,2019,6.0273,222.99,65.8685,0.5211,188.4,69.4499
1131951,2019,7.4147,253.13,65.2886,0.8098,206.53,66.4401
1131953,2019,6.4073,245.02,69.1134,1.6767,204.91,69.2871
1131957,2019,5.7157,253.97,67.5598,2.1261,222.13,68.0975
1131960,2019,4.6398,240.61,68.4993,2.5041,210.68,66.5556
1131966,2019,5.6037,252.55,66.1989,3.0343,205.66,67.8202
1131968,2019,5.2075,237.6,67.3097,2.1566,206.39,67.1266
1131972,2019,5.721,253.86,67.084,3.1805,232.52,67.937
1131975,2019,5.3948,241.99,65.2495,3.4999,214.92,66.4833
1131987,2019,5.9637,251.44,66.8552,2.3126,208.05,65.9529
1131991,2019,4.7742,227.51,65.1848,2.7581,195.39,66.081
1131997,2019,4.5536,236.69,66.6348,2.5436,210.88,65.7977
1132001,2019,6.0812,255.83,66.6221,1.9584,220,66.8564
1132003,2019,4.341,246.58,67.8452,1.5216,199.21,66.3568
1132007,2019,5.5237,261.13,65.0636,1.6238,225.63,67.8867
1132012,2019,5.6322,242.08,67.816,1.2386,202.23,65.7977
1132013,2019,4.9359,246.99,66.2501,2.968,224.33,66.0256
1132019,2019,4.4116,255.84,66.5853,2.8297,222.18,68.8697
1132024,2019,5.6373,257.87,68.2055,2.4311,223.8,67.7782
1132030,2019,4.1815,227.44,67.4203,2.3193,192.26,66.3962
1132031,2019,5.9838,248.06,68.1895,3.5337,214.08,68.1805
1132038,2019,5.8874,238.1,66.1256,2.1259,219.03,66.7018
1132040,2019,5.768,255.55,66.8819,2.163,219.94,66.6625
1132041,2019,6.499,237.03,65.5983,2.1266,203.39,67.6266
1132050,2019,5.1289,248.88,66.5992,2.4779,215.33,67.9366
1132054,2019,4.5319,241.83,67.8713,3.1527,202.22,65.8562
1132063,2019,6.3624,243.84,69.0072,2.6055,219.27,67.937
1132067,2019,5.5178,262.75,67.9489,3.3617,218.23,68.1042
1132068,2019,4.7545,229.53,66.9669,2.5899,201.61,67.2369
1132078,2019,4.5488,237.26,67.5736,3.7765,196.71,66.5232
1132080,2019,6.2674,240.66,69.0745,2.0074,219.27,69.8764
1132084,2019,5.1332,258.09,68.4419,3.626,227.81,68.9736
1132089,2019,5.5365,237.95,65.9872,2.3002,205.87,66.0613
1132102,2019,5.758,227.7,66.3667,2.4815,201.21,67.0232
1132108,2019,3.5126,238.44,65.7062,1.151,197.02,69.8044
1132110,2019,6.7015,250.89,66.6196,1.5792,209.73,70.536
1132114,2019,5.301,264.63,68.321,2.484,215.92,69.813
1132119,2019,4.0441,224.71,67.9771,1.959,180.16,67.6278
1132124,2019,6.659,259.48,69.516,2.049,234.87,70.313
1132136,2019,5.357,241.98,68.0241,2.3187,208.63,68.3658
1132146,2019,6.2683,262.51,69.374,3.0097,232.93,70.3697
1132153,2019,8.2011,255.01,65.9865,1.5412,244.91,67.0258
1132157,2019,5.6851,239.47,63.4053,3.2312,229.91,66.5252
1132161,2019,8.3873,241.77,67.429,3.8224,235.51,69.6533
1132165,2019,7.4668,244.53,66.1813,2.684,236.07,69.0871
1132178,2019,8.3708,248.76,65.5639,2.5262,231.41,68.0258
1132188,2019,6.7747,237.31,65.5192,2.4182,230.53,67.6317
1132192,2019,7.0621,245.41,64.8381,3.3142,230.19,65.4526
1132194,2019,6.6439,241.3,64.8904,2.7693,231.2,66.0363
1132196,2019,5.9144,240.83,65.1809,2.808,234.94,65.84
1132198,2019,7.1209,236.17,66.182,2.5607,217.5,66.5182
1132201,2019,8.2661,258.03,65.811,3.2984,239.35,68.8479
1132203,2019,6.9969,237.19,64.2601,2.4111,233.24,66.6801
1132211,2019,6.5464,231.92,64.2946,1.9774,225.69,67.3072
1132213,2019,6.5073,233.51,65.3572,1.3539,213.96,67.3264
1132214,2019,6.8135,237.68,67.1969,2.151,240.53,67.8217
1132216,2019,7.6052,253.26,65.8216,2.403,236.94,68.34
1132217,2019,6.0773,239.56,64.6531,2.0863,232.36,67.9646
1132223,2019,6.8872,236.5,65.135,1.8849,233.32,66.926
1132228,2019,7.8974,258.96,65.9206,3.5355,247.68,67.1141
1132230,2019,6.5442,258.01,66.0237,3.9961,243.64,68.3629
1132234,2019,7.5985,243.49,66.4933,2.0409,234.96,68.889
1132235,2019,7.6493,249.61,67.0728,3.1502,244.17,68.3575
1132239,2019,7.1938,232.41,64.0459,3.4329,221.04,63.8089
1132242,2019,4.8336,234.01,66.5436,3.3341,229.38,66.9364
1132253,2019,6.444,234.71,64.8506,3.8939,227.94,67.5378
1132256,2019,8.2443,254.06,67.2926,3.3996,243.96,68.7019
1132257,2019,8.2683,252.76,67.1449,3.2615,234.24,69.8537
1132263,2019,6.7556,228.5,63.673,2.2941,229.47,66.9151
1132266,2019,5.8326,246.31,66.6469,2.8613,216.76,67.2002
1132274,2019,6.407,242.98,65.4952,2.075,225.72,67.342
1132275,2019,7.4873,252.03,64.8992,1.8141,238.38,66.4364
1132288,2019,8.3986,245.49,66.8499,4.1278,236.01,68.3839
1132290,2019,7.3665,248.43,67.5694,4.4216,230.05,67.3699
1132291,2019,7.0865,269.55,66.4099,3.148,254.69,67.84
1132293,2019,6.9866,249.36,66.3319,1.7307,237.05,69.5445
1132301,2019,8.0276,241.96,64.2253,4.2016,229.39,64.8583
1132312,2019,6.8862,248.84,64.6316,1.2662,246.02,68.1443
1132314,2019,5.7331,235.04,65.3881,1.9384,213.41,68.5292
1132320,2019,7.1279,246.16,67.0542,2.7082,241.21,69.765
1132328,2019,6.0167,218.83,68.0621,3.2932,225.96,70.6382
1132338,2019,7.4428,241.47,66.4644,2.9075,227.76,68.0341
1132341,2019,7.639,257.53,63.4088,3.5885,235.01,65.5074
1132347,2019,7.6069,240.93,61.3051,4.359,240.6,63.3327
1132349,2019,8.0067,255.16,63.8243,2.8563,220.57,66.5633
1132359,2019,6.8785,265.13,66.3294,3.4664,224.81,68.2687
1132361,2019,7.6504,250.31,62.7366,3.484,248.3,67.0245
1132363,2019,7.5079,244.39,64.3107,3.3373,235.82,65.3584
1132365,2019,9.0404,243.99,63.6424,3.34,231.34,65.6451
1132366,2019,6.5408,243.54,63.6285,2.3369,220.33,63.2784
1132367,2019,8.0508,241.48,63.3075,3.202,225.33,66.1089
1132368,2019,6.5146,241.24,64.6354,3.671,230.43,65.4506
1132379,2019,8.3107,243.21,60.8617,2.8959,220.02,63.6232
1132380,2019,7.8353,255.76,65.0115,2.8336,233.66,66.9111
1132381,2019,8.4859,255.85,63.5495,3.7576,228.82,64.2951
1132389,2019,7.7416,262.27,64.0562,3.237,251.15,66.1547
1132391,2019,6.5961,259.44,64.659,1.9219,237.46,65.6703
1132403,2019,7.3856,257.96,63.2379,3.5489,251.49,63.887
1132411,2019,8.4189,264.82,64.9553,3.6223,241.92,66.9338
1132412,2019,6.7588,259.2,65.311,3.5094,235.35,66.7663
1132417,2019,8.2231,263.17,63.1335,4.686,264.18,63.4506
1132418,2019,7.5472,247.21,63.6667,3.6652,227.34,66.9974
1132423,2019,7.4691,255.99,63.1343,3.2874,235.14,66.0728
1132425,2019,8.4668,241.5,64.5102,3.0342,229.07,66.9965
1132426,2019,6.8489,247.9,64.0443,2.2386,226.16,65.4111
1132431,2019,6.768,263.24,66.4032,3.874,252.92,69.1621
1132434,2019,8.2567,265.33,65.6251,3.8576,232.07,66.7951
1132446,2019,8.0817,263.34,65.6447,3.9252,249.76,66.2731
1132448,2019,7.4055,264.17,64.3269,4.1391,235.18,67.9158
1132449,2019,7.822,262.34,66.2819,4.2947,238.42,68.2494
1132452,2019,6.9083,258.45,64.8072,3.0672,236.92,65.1223
1132460,2019,6.6441,254.13,65.505,3.8388,235.43,67.3953
1132463,2019,7.1076,268.04,65.8223,5.4761,238.74,66.5841
1132465,2019,7.5516,278.26,66.3601,3.0627,238.62,68.8835
1132467,2019,8.0959,263.71,65.8244,2.9041,228.79,68.1297
1132470,2019,7.0842,252.92,65.2407,3.6776,225.06,66.5214
1132474,2019,8.0105,253.29,62.73,2.5453,225.16,65.8888
1132476,2019,8.848,257.08,65.238,4.3253,242.81,67.8182
1132477,2019,8.3659,256.18,64.7293,4.2229,241.77,65.9357
1132479,2019,9.1729,256.09,63.4336,4.2545,247.28,66.5985
1132485,2019,7.9015,249.02,63.9597,2.8383,240.17,66.0374
1132504,2019,6.9024,251.1,64.6041,2.7969,222.17,65.4163
1132511,2019,8.1229,263.14,67.0214,3.9385,234.93,68.8695
1132517,2019,8.5279,256.81,64.5358,4.3124,227.26,65.7131
1132519,2019,7.2638,256.77,65.5582,3.5826,238.56,68.0214
1132521,2019,7.1634,250.26,64.5309,1.5666,238.68,66.5506
1132532,2019,6.3768,260.17,66.0064,3.2988,234.39,67.4725
1132535,2019,7.3726,258.18,64.2277,3.5105,245.57,66.2131
1132537,2019,6.3679,255.69,67.2166,3.104,220.26,67.4182
1132538,2019,6.3421,263.91,67.6292,1.3989,205.68,66.0174
1132540,2019,7.6095,265.07,68.6179,3.2546,221.61,68.9364
1132543,2019,4.9705,239.07,66.4444,0.6962,179,68.4624
1132545,2019,7.1417,278.77,67.7745,1.4285,209.45,68.2996
1132546,2019,6.9249,274.31,68.0924,1.7799,200.2,67.7218
1132548,2019,5.0757,240.64,67.0814,1.3184,197.14,68.5331
1132549,2019,6.5565,256.56,67.6422,1.9344,184.22,67.6902
1132552,2019,7.2355,274.9,68.8694,2.0833,217.15,66.504
1132555,2019,6.5916,272.44,66.9688,2.2393,215.1,66.2036
1132557,2019,5.8464,262.85,67.7145,1.2622,210.47,67.9298
1132563,2019,6.5022,263.5,66.8461,1.1036,224.84,68.266
1132567,2019,5.3959,263.54,67.0241,1.1863,210.03,68.6629
1132572,2019,5.0049,251.44,69.2625,2.0648,199.9,69.4771
1132577,2019,6.5914,278.85,65.7145,2.2658,217.49,68.1786
1132581,2019,5.7415,243.34,68.0776,1.3932,194.37,67.0141
1132588,2019,5.7909,260.3,67.0012,2.104,210.26,65.9182
1132596,2019,5.5385,258.44,67.5353,1.6249,210.48,69.7879
1132610,2019,8.1611,273.01,68.138,1.3732,217.71,70.2427
1132612,2019,5.9729,259.48,67.3459,2.7078,200.99,68.4466
1132614,2019,5.2841,255.44,67.9721,0.9632,197.73,67.9456
1132618,2019,5.3153,246.27,68.6797,1.9627,201.77,67.15
1132629,2019,6.2582,262.27,68.6422,1.9993,202.18,66.9455
1132631,2019,5.928,239.18,67.7657,2.4619,205.3,64.8753
1132632,2019,6.1483,267.12,66.6196,2.3774,204.83,67.9372
1132640,2019,6.6517,262.39,66.0884,2.1682,211.65,64.8996
1132641,2019,5.7695,248.97,64.9756,1.1146,200.59,64.6146
1132642,2019,7.7242,253.84,68.0003,2.6054,200.51,67.0113
1132646,2019,6.1831,255.25,67.1864,1.6882,205.17,67.9929
1132651,2019,6.6904,258.41,67.1493,3.6381,208.34,65.266
1132653,2019,5.8479,244.62,68.3712,1.5232,193.43,66.0969
1132660,2019,6.8048,260.16,67.3868,1.6435,199.45,65.2996
1132663,2019,7.0784,253.23,65.3808,2.3319,212.05,67.8753
1132665,2019,6.2361,254.33,67.6997,1.2149,182.95,66.2218
1132669,2019,6.0463,255.55,68.0016,2.08,202.63,66.2954
1132670,2019,5.4199,249.84,65.6071,1.6374,210.89,66.6845
1132675,2019,5.4722,247.48,67.5533,1.3314,204.92,66.5208
1132680,2019,7.5849,263.82,68.3911,1.4713,207.22,67.2102
1132681,2019,6.0567,256,64.2373,1.918,206.63,67.5562
1132686,2019,7.8672,231.92,65.507,1.3472,202.47,68.863
1132690,2019,6.717,235.57,67.4976,1.4974,213.06,70.4451
1132691,2019,8.2288,255.14,66.8502,2.6884,196.28,68.7567
1132692,2019,6.4421,220.8,66.3875,1.2085,204.9,69.6281
1132693,2019,6.121,228.72,64.587,0.976,199.28,66.9562
1132694,2019,6.6271,245.94,66.0032,1.8943,210.7,67.0771
1132695,2019,6.4509,247.07,66.7461,0.3484,212.47,69.7497
1132697,2019,6.0284,241.11,65.7168,1.6925,214.59,70.8625
1132698,2019,6.6385,246.39,68.0222,0.7653,212.82,70.6894
1132699,2019,7.0629,247.37,64.8534,,,
1132701,2019,6.8432,247.97,66.1538,0.7665,207.56,70.3948
1132702,2019,6.0129,230.69,65.8732,0.6775,193.79,69.2576
1132703,2019,7.3457,234.17,66.7069,1.5697,216.88,68.5937
1132704,2019,5.0485,258.42,65.5979,0.9682,217.21,66.7261
1132708,2019,7.3813,248.82,65.9786,1.2089,216.29,69.0787
1132710,2019,4.8571,214.8,66.236,1.2602,187.66,68.3152
1132712,2019,5.366,225.63,65.2246,1.5729,193.08,68.3098
1132715,2019,7.5993,250.38,66.0412,0.962,215.03,68.2432
1132717,2019,5.8171,234.16,65.051,1.1625,206.29,68.8695
1132718,2019,7.2354,242.81,64.3504,0.7585,200.54,69.6707
1132721,2019,6.2286,235.52,66.753,0.921,213.78,68.9562
1132723,2019,7.7093,218.3,66.0251,0.4847,187.77,68.837
1132724,2019,5.6246,223.44,66.0781,1.4037,202.92,67.6936
1132727,2019,7.4091,240.34,65.5555,0.9305,198.84,71.16
1132730,2019,6.6099,227.32,65.536,0.987,196.03,68.7432
1132731,2019,7.4755,260.46,65.9262,1.2095,220.67,70.3587
1132732,2019,6.417,230.04,64.5943,1.6547,198.54,66.2961
1132733,2019,4.3425,226.53,66.2033,1.1398,186.11,68.5182
1132736,2019,6.0538,226.65,65.5148,0.6695,196.14,69.8527
1132737,2019,6.6285,221.15,65.3559,1.0921,199.46,69.272
1132738,2019,7.4178,222.69,65.0528,1.2465,202.34,71.1437
1132740,2019,5.3599,222.83,65.9242,0.6025,192.45,67.5459
1132744,2019,7.5064,246.75,66.7938,2.2902,214.73,70.7948
1132748,2019,6.0085,225.65,66.3927,1.3903,203.12,71.0224
1132751,2019,5.9177,244.79,67.6354,1.4828,222.99,69.6282
1132752,2019,6.2101,227.07,65.1074,1.2625,205.36,67.9303
1132753,2019,6.3659,234.59,66.6522,0.5024,180.72,70.6137
1132754,2019,7.2936,237.96,63.9005,1.0137,199.17,67.1936
1132755,2019,6.7481,233.52,66.0304,0.9385,212.43,68.217
1132756,2019,6.199,247.51,64.0704,0.2453,197.58,69.2855
1132757,2019,7.026,246.63,66.4835,1.1522,205.21,66.2213
1132759,2019,7.0064,243.95,66.3202,1.1186,211.22,69.6044
1132760,2019,6.7021,234.04,65.2761,0.6153,210.78,70.5541
1132761,2019,6.17,232.84,65.4983,1.3427,189.12,67.7028
1132762,2019,7.232,230.55,65.8368,1.6028,210.74,68.1282
1132763,2019,6.0144,234.43,66.8605,0.8954,205.91,68.3151
1132764,2019,6.4254,239.11,65.9951,1.1623,194.21,67.718
1132766,2019,7.3935,248.89,67.0248,4.8606,223.37,67.4068
1132773,2019,6.6044,242.97,64.582,3.565,217.09,69.3991
1132776,2019,5.9101,240.07,67.6804,3.0352,218.43,67.35
1132779,2019,6.473,243.87,65.012,3.2962,213.88,67.1227
1132783,2019,6.0853,253.02,65.4212,2.7362,216.1,66.1229
1132784,2019,7.9716,250.07,66.2952,3.3681,222.74,68.4157
1132788,2019,5.8347,241.51,63.8973,3.3517,231.2,65.2507
1132789,2019,6.5209,241.56,66.0379,2.1187,223.24,70.2307
1132794,2019,6.5659,240.54,65.403,4.5687,223.32,68.6768
1132796,2019,8.6054,248.58,64.5565,3.7651,230.45,65.628
1132799,2019,5.3918,230.1,66.7956,2.8203,217.65,67.1703
1132804,2019,8.2105,248.55,66.0655,3.3473,215.89,67.4783
1132808,2019,6.4176,252.18,64.9214,3.7862,245.13,69.1227
1132810,2019,8.6081,255.97,68.1169,3.8698,224.46,68.9496
1132812,2019,6.2514,240.47,65.573,2.4804,223.09,67.6275
1132816,2019,7.0111,238.22,67.1756,2.8625,238.09,70.0244
1132821,2019,7.4004,262.67,67.9367,3.1337,231.23,68.3295
1132825,2019,6.0428,244.08,68.9153,3.1831,226.74,72.4157
1132829,2019,6.3957,236.41,66.8554,3.2712,212.62,69.9509
1132836,2019,6.0129,257.4,66.6798,2.9446,243.36,67.5949
1132838,2019,6.5508,241.3,65.3046,3.1282,221.59,67.4607
1132839,2019,6.0375,241.69,65.7181,2.4553,212.56,69.323
1132849,2019,6.4656,246.26,66.4379,2.5988,229.57,68.6935
1132850,2019,8.1293,254.23,65.4068,2.53,231.61,69.7271
1132854,2019,6.2374,249.55,64.9816,2.454,222.86,71.4251
1132855,2019,6.1447,241.29,67.0535,3.3873,217.39,65.4783
1132864,2019,7.4643,242.02,64.5349,3.6332,220,66.1134
1132866,2019,5.8606,242.71,66.4791,3.2604,223.08,69.0495
1132870,2019,8.2167,244.22,65.05,3.1429,220.85,67.3461
1132872,2019,6.1717,252.04,65.8778,2.64,222.51,71.7271
1132880,2019,6.1073,242.84,66.3065,3.5446,222.8,66.7261
1132884,2019,6.9651,241.12,67.5538,2.9909,209.56,69.4403
1132891,2019,6.2337,236.43,66.9031,3.6725,217.09,72.2138
1132892,2019,7.3335,234.14,65.1582,3.4153,215.4,67.1703
1132897,2019,5.6162,240.95,69.4413,3.3794,230.95,71.8174
1132900,2019,4.7662,236.63,64.8197,2.1337,219.49,69.7307
1132902,2019,6.7627,262.41,66.0342,3.5763,237.47,66.8503
1132904,2019,7.487,246.53,68.7371,3.9476,233.78,69.6129
1132906,2019,5.4164,243.03,64.0605,2.8726,223.78,67.1129
1132912,2019,6.177,227.84,64.3592,2.5493,211.56,67.4674
1132919,2019,6.4201,237.63,67.0764,4.7628,223.18,68.1164
1132925,2019,6.3554,246.95,67.3044,3.428,232.05,68.1034
1132927,2019,6.6266,248.65,67.7834,2.8117,220.73,68.7764
1132937,2019,6.9406,264.56,66.6056,3.646,239.96,70.1734
1132939,2019,7.4514,255.21,67.5126,3.9337,232.74,69.2307
1132942,2019,7.2543,245.87,65.4508,3.3854,216.07,67.7995
1132950,2019,5.9683,235.56,63.6599,4.3189,230.26,65.0926
1132958,2019,6.2228,247.02,60.9691,3.8775,223.29,65.5416
1132961,2019,5.6575,264.03,66.1945,3.7415,234.96,66.9765
1132962,2019,4.7259,255.62,68.4913,1.7567,217.61,71.8482
1132969,2019,5.1422,252.16,65.2051,3.1931,205.75,69.2763
1132970,2019,5.084,244.38,62.6383,3.0357,213.66,66.7309
1132977,2019,5.156,255.21,63.0209,3.2158,228.93,65.7459
1132982,2019,4.8624,240.68,64.3468,3.1014,222.48,69.405
1132983,2019,7.1991,246,64.4867,2.4622,202.09,66.2075
1132984,2019,6.415,261.59,68.3443,3.1734,229.95,68.1858
1132985,2019,5.4485,251.52,64.1507,3.9024,227.93,66.6022
1132986,2019,5.4163,251.49,64.1276,1.6117,216.86,68.8482
1132989,2019,5.5882,254.3,65.3457,2.9299,224.34,68.2574
1132995,2019,5.4888,268.69,66.0901,3.0275,223.72,67.3016
1132996,2019,5.5024,251.43,65.2802,3.5892,219.41,67.9318
1132999,2019,5.9426,260.29,65.6443,3.6779,227.79,66.1197
1133008,2019,5.2453,257.07,63.3982,4.5666,227.39,64.9919
1133010,2019,7.0979,257.02,64.9284,4.3032,233.7,67.9574
1133011,2019,5.0901,251.96,64.2287,3.8965,227.6,66.5135
1133037,2019,4.3278,239.39,63.301,4.1064,215.23,66.405
1133043,2019,6.537,257.5,65.7152,3.9934,238.57,68.4015
1133047,2019,4.3435,245.28,64.705,3.1525,218.22,66.3016
1133052,2019,5.0808,250.11,62.2372,3.0657,222.53,67.0853
1133054,2019,5.3631,250.35,64.4118,2.713,221.44,68.3285
1133055,2019,5.1445,255.36,65.4797,3.2914,226.23,69.405
1133057,2019,5.5814,259.24,63.9598,2.6368,231.37,67.7741
1133069,2019,5.0026,239.94,65.9936,2.502,213.99,67.7922
1133071,2019,5.0257,246.04,62.2703,3.502,217.49,65.7922
1133073,2019,5.8578,262.51,63.7419,4.4668,233.76,66.8683
1133075,2019,4.9281,235.28,64.0037,2.6969,218.26,67.3581
1133083,2019,3.7674,236.84,60.4591,3.2924,201.68,61.6022
1133087,2019,5.5189,261.69,63.9841,2.9295,218.69,67.4451
1133090,2019,6.9546,253.81,62.1417,3.6112,218.27,65.1164
1133091,2019,5.7549,254.28,63.3806,3.1779,219.04,67.1197
1133093,2019,3.7422,240.11,63.5044,1.701,210.52,64.4948
1133096,2019,5.013,258.83,65.0547,3.6157,225.28,67.5853
1133098,2019,5.9836,251.1,62.6134,2.7782,216.08,66.2062
1133099,2019,4.5671,245.01,61.4971,3.2813,217.64,67.003
1133102,2019,5.3449,256.86,64.9994,2.6361,227.72,67.17
1133104,2019,4.7722,247.52,63.6009,2.7699,212.55,67.3938
1133105,2019,5.7548,241.54,63.7199,3.2131,230.05,67.1855
1133106,2019,5.1751,233.98,64.1076,2.032,214.36,67.6573
1133112,2019,5.2908,247.79,64.6519,2.4238,221.4,67.5745
1133116,2019,5.7664,251.22,65.8638,2.7983,217.17,66.2137
1133118,2019,5.3917,254.62,66.1524,3.7022,225.34,67.7075
1133129,2019,6.4897,256.68,64.3202,3.8413,223.14,67.003
1133131,2019,3.9699,236.07,64.5575,3.2341,212.37,67.9533
1133134,2019,6.1235,253.19,66.3842,3.057,228.61,69.6573
1133137,2019,6.5039,254.36,64.6528,2.4572,225.13,68.3021
1133143,2019,5.5497,243.76,63.11,2.7968,215.26,66.3683
1133150,2019,6.8304,256.04,65.1286,2.6641,232.47,67.3783
1133155,2019,6.4713,225.67,60.8926,1.4898,220.86,63.4175
1133156,2019,6.9696,245.64,64.734,2.3026,220.94,66.2806
1133161,2019,6.9686,236.45,63.0642,2.2491,215.15,63.1494
1133164,2019,6.6822,243.23,65.4277,1.8498,226.26,66.4526
1133170,2019,5.469,233.09,64.8226,3.0416,234.49,65.5523
1133174,2019,6.7971,240.06,65.0225,1.8639,223.62,66.9319
1133175,2019,6.0361,233.82,62.9281,2.7361,212.15,62.6086
1133180,2019,5.7922,236.3,63.6165,2.7548,222.76,65.9526
1133185,2019,5.1175,240.19,65.3801,2.424,224.79,66.1145
1133187,2019,7.0112,242.93,63.1261,2.6864,234.88,66.5023
1133196,2019,6.0024,238.68,64.685,2.7155,232.48,65.8626
1133200,2019,5.8799,254.53,65.6425,2.9676,253.27,66.4497
1133203,2019,6.5349,243.69,64.8301,2.2757,229.03,63.919
1133215,2019,7.3175,251.13,63.6215,2.7027,233.51,66.0171
1133219,2019,5.8095,229.1,62.1717,2.1606,224.83,63.215
1133233,2019,7.3506,241.87,63.3426,2.3632,238.76,65.9567
1133237,2019,5.9578,237.3,65.1301,2.4047,225.32,63.9646
1133238,2019,6.4517,236.54,63.5442,2.4672,225.02,63.9999
1133252,2019,7.6358,235.78,64.0663,3.2048,214.61,64.727
